ID,Title,Topic,Category,URL,Description,Words,Duration,YouTube Title,Video Path
701,KANNADA - MOTOR PUMP - 15 JULY 2013 -,1,Spinning and moving objects,https://www.youtube.com/watch?v=lQ6WZ873o8g,"DUBBED IN KANNADA by Mr. P. K. Nanavati. This wonderful pump is called as a Motor-Pump because it is operated by a small toy motor. You will need a toy motor, battery pack, a film can, flexi-pipes, double sided sticky tape etc. First make three holes in the film can - on the base, lid and the cylindrical surface. Stick double sided sticky tape on the base hole in press fit a flexible pipe in it. This will be the INLET tube. Stick another tape on the cylindrical surface and stick a piece of foam on it. Press fit the OUTLET plastic tube in it. Take a thin aluminum strip and fold it to make a 4-blade star shaped fan. Cut a stiff plastic refill and glue it inside the fan. The refill will be like the bearing. This fan will spin inside the film can and push the water out. Stick another double tape on the hole of the can lid. Then stick a 3-volt toy motor to the tape. You can see the axle of the motor. Press fit the refill of the vane in the motor axle. Attach the motor to a 3-volt battery pack. On switching ON the fan will spin at a high speed. We are slowly getting the elements of the pump in place. Insert the fan in the film can and close the lid. This is the whole assembly of the motor pump. The fan spins when power is switched ON. Finally open the pump and fill the bottle with water. Once the pump is primed insert the fan and shut the lid. On switching the motor the pump will throw large quantities of water. This resembles a real life pump!","fan, spin, stick, spins, cut, plastic, tape, hole, glue, base, insert, attach, press, aluminum, refill, stiff, piece, tube, assembly, fit, wonderful, double, finally, speed, axle, push, holes, strip, bearing, lid, sticky, throw, close, flexi, foam, shaped, inside, cylindrical, thin, fill, star, blade, slowly, sided, flexible, life, elements, called, inlet, vane, outlet, switched, resembles, primed, bottle, real, film, pack, operated, switching, pipes, water, motor, pipe, pump, surface, fold, volt, battery, quantities, shut, power",3 MIN 42 SEC,Motor Pump | Kannada | Real life Pump,downloads/Motor Pump | Kannada | Real life Pump.mp4
702,KANNADA - SIMPLE BOTTLE PUMP - 21 DEC 2016 -,6,Mixing and reactions,https://www.youtube.com/watch?v=y8ZeLMXNpTg,"This is perhaps the simplest and most efficient Air Pump in the world. With this pump you can inflate a balloon with air. To make it you need a 1-litre empty plastic bottle, two balloons – one big one small, scissors and tape. First make two holes midway on the surface of the plastic bottle. The two holes are marked with red. Next make a small 5-mm diameter hole in the lid with the pointed end of the scissors. Stretch out a small balloon on the flat surface of the lid. Tape the ends of the balloon on the rim of the lid. Nip off the extra ends of the balloon.  The stretched balloon acts like a VALVE. On being pushed from below the stretched balloon lifts and allows air to pass – ONLY FROM BELOW. No, air can pass the other way. The lid and balloon make a screechy whistle. On blowing through the lid air escapes and makes a very screechy noise. Air can only pass ONE WAY through this valve. Screw on the bottle lid with the stretched balloon valve on the bottle mouth. 
This is the Pump action. Shut the holes with both thumbs and press the bottle. Then open the thumbs to let the flattened bottle inflate itself. Press and Release – repeat this process several times to inflate the balloon. Now stretch out a big balloon on the bottle lid. Now shut the bottle holes with both your thumbs and press the bottle. Air will enter the yellow balloon. The air in the balloon cannot escape because of the valve. Repeat the pressing and releasing of the bottle to inflate the balloon. Your thumbs also act as valves. Air cannot get IN when you press the bottle as the holes are shut. Air gets in when the bottle holes are open. This is a fabulous; five star Air Pump which anyone can make in a jiffy.





Credits:,Ashok Rupner, Shivaji Mane, Jyoti Hiremath, Arvind Gupta, Vidula Mhaiskar

Dubbed in Kannada by P K Nanawaty","balloon, air, valve, inflate, pump, red, rupner, empty, stretch, balloons, surface, yellow, press, mouth, escape, makes, blowing, shut, repeat, litre, thumbs, times, plastic, hole, escapes, pass, release, stretched, extra, valves, action, pushed, bottle, scissors, efficient, screechy, holes, noise, act, midway, pressing, enter, world, diameter, star, nip, flattened, fabulous, mm, simplest, marked, lifts, tape, jiffy, releasing, screw, acts, lid, process, rim, flat, whistle",2 MIN 34 SEC,Simple Bottle Pump | Kannada,downloads/Simple Bottle Pump | Kannada.mp4
703,KANNADA - AEILION TOP - 08 SEP 2011 -,1,Spinning and moving objects,http://www.youtube.com/watch?v=SOm15jqouls,"The Aeolian Top or the Air Top is a fantastic toy. It is made of thick card with flaps. When air strikes the flaps the top spins on a thumb tack pivot. On direction air through a straw than the top will spin even faster. 
http://www.arvindguptatoys.com/toys/Aeoliantop.html ","spin, straw, card, top, spins, air, pivot, thick, direction, fantastic, strikes, tack, aeolian, aeoliantop.html, faster, thumb, flaps",1 MIN 06 SEC,AEOLIAN TOP - KANNADA - 9MB.avi,downloads/AEOLIAN TOP - KANNADA - 9MB.avi.mp4
704,KANNADA - FUN SPINNER - 08 SEP 2011 -,1,Spinning and moving objects,http://www.youtube.com/watch?v=Kt2X8RJuIcw,It is easy to make this spinner. Mount a spinner in the cavity of a card sheet so that it can spin smoothly. Tape a straw to blow in air. As you place the straw in your mouth and blow the spinner will rotate at a stunning speed. You can also use an old MOBILE SIM CARD to make the spinner.,"spin, straw, card, tape, spinner, sheet, air, rotate, blow, speed, smoothly, mount, easy, cavity, stunning, sim, mouth, mobile",1 MIN 06 SEC,FUN SPINNER - KANNADA - 8MB.avi,downloads/FUN SPINNER - KANNADA - 8MB.avi.mp4
705,KANNADA - MATCHSTICK TURBINE - 08 SEP 2011 -,1,Spinning and moving objects,http://www.youtube.com/watch?v=kGPrscz9QZU,"This turbine is made by sticking matchstick along the radii of a thick circular card. The central pivot is a thumb tack. Place the turbine on the table and blow on the disc to make it spin.
http://www.arvindguptatoys.com/toys/Matchstickturbiner.html ","spin, card, disc, blow, pivot, turbine, table, circular, thick, central, sticking, tack, radii, matchstickturbiner.html, matchstick, thumb",1 MIN 07 SEC,MATCHSTICK TURBINE - KANNADA - 8MB.avi,downloads/MATCHSTICK TURBINE - KANNADA - 8MB.avi.mp4
706,KANNADA - CD COIN SPINNER - 08 SEP 2011 -,1,Spinning and moving objects,http://www.youtube.com/watch?v=dDwNRmgKb3Q,"A coin is heated and then embedded vertically in the center of an old CD. The coin will be fixed without glue. You can hold the coin and spin it freely on a smooth table. Glue a Newton's disc and see the colors merge into white.
http://www.arvindguptatoys.com/toys/Cd-coinspinner.html ","spin, cd, coin, center, glue, disc, hold, freely, table, vertically, white, colors, smooth, newton's, fixed, embedded, merge, heated, coinspinner.html",1 MIN 22 SEC,CD-COIN SPINNER - KANNADA - 10MB.avi,downloads/CD-COIN SPINNER - KANNADA - 10MB.avi.mp4
707,KANNADA - BOTTLE BASE SPINNER - 07 AUG 2011 -,1,Spinning and moving objects,http://www.youtube.com/watch?v=gtgGA7o4VUY,"Cut the base of the bottle and draw a 5-pointed star pattern with a marker pen. Cut the petals with a scissors. Twist petals to make fan blades. The bottle base has a natural pip -- which makes for a wonderful pivot. Blow from the top and this plastic flower will spin beautifully.
http://www.arvindguptatoys.com/toys/Bottlebasespinner.html ","fan, spin, pen, top, cut, plastic, blades, base, petals, makes, blow, twist, pivot, beautifully, wonderful, scissors, star, pattern, marker, bottlebasespinner.html, pip, bottle, natural, flower, draw",1 MIN 21 SEC,BOTTLE BASE SPINNER - KANNADA - 18MB.wmv,downloads/BOTTLE BASE SPINNER - KANNADA - 18MB.wmv.mp4
708,KANNADA - BALLOON SPINNER - 10 OCT 2010 -,6,Mixing and reactions,http://www.youtube.com/watch?v=RUnsSzq0POM,"Cut a bent straw such that both its legs are 10-cm long. Tie one end of the straw to the balloon with a rubber band. Inflate the balloon. Close the straw with your finger. As you release the balloon, air will gush out of the straw and the balloon will spin around in circles. 
http://www.arvindguptatoys.com/toys/balloonspinner.html","balloon, air, straw, inflate, tie, rubber, cut, close, band, release, gush, bent, balloonspinner.html, circles, finger, legs, spin",50 SEC,BALLOON SPINNER - KANNADA - 10MB.wmv,downloads/BALLOON SPINNER - KANNADA - 10MB.wmv.mp4
709,KANNADA - BENT STRAW SPINNER - 22 AUG 2010 -,1,Spinning and moving objects,http://www.youtube.com/watch?v=lJQvVzvn7iY,"Join two bent straws such there ends are at right angles to each other -- into an ""S"" shape. Now put one end in your mouth and blow. The other end will magically lift up like an Elephant's trunk. Then bend the lower end by ninety degrees and place it in a bead and tie a rubber band. Hold the bead in your mouth. On blowing the whole straw will rotate in circles. 
http://www.arvindguptatoys.com/toys/strawswivel.html ","straw, straws, rotate, bend, hold, blow, rubber, bead, lower, lift, blowing, shape, angles, circles, tie, join, magically, degrees, bent, strawswivel.html, ninety, mouth, elephant's, band, trunk",1 MIN 50 SEC,BENT STRAW SPINNER - KANNADA - 22MB.wmv,downloads/BENT STRAW SPINNER - KANNADA - 22MB.wmv.mp4
710,KANNADA - PENCIL SPINNER - 17 NOV 2009 -,1,Spinning and moving objects,http://www.youtube.com/watch?v=p_TWa8bWKJ0,"This Pencil Spinner has quizzed scientists for over a hundred years. There have been several research papers on this amazing toy. Make a few notches in a pencil and attach a loose fan on the rubber end. On rubbing the notches with a thin stick the fan surprisingly rotates!
http://www.arvindguptatoys.com/toys/pencilspinner.html ","fan, stick, spinner, rotates, attach, rubber, pencil, amazing, surprisingly, loose, thin, notches, research, rubbing, papers, scientists, hundred, pencilspinner.html, quizzed",0 MIN 57 SEC,PENCIL SPINNER - KANNADA - 12MB,downloads/PENCIL SPINNER - KANNADA - 12MB.mp4
711,KANNADA - TUBE PROPELLER - 17 NOV 2009 -,10,Air and sound,http://www.youtube.com/watch?v=iPdzJZ5S4ws,"An old tooth paste tube can be transformed into a delightful spinner. The mouth of the tube is cut and that end is sealed. Make two diametrically opposite holes for the air to escape and a central hole for blowing. As you blow the tube will magically whirls like a fan. 
http://www.arvindguptatoys.com/toys/tubepropellor.html ","hole, cut, holes, air, mouth, tube, blow, blowing, delightful, tooth, central, diametrically, opposite, escape, sealed, spinner, magically, fan, transformed, whirls, tubepropellor.html, paste",1 MIN 31 SEC,TUBE PROPELLER - KANNADA - 20MB,downloads/TUBE PROPELLER - KANNADA - 20MB.mp4
712,KANNADA - BALL CENTRIFUGE - 13 JUNE 2010 -,2,Water and surfaces,http://www.youtube.com/watch?v=nDdgQXYO6gM,"It is difficult for children to comprehend the abstract concepts like Centrifugal Force. This simple experiment will give children a ""feel"" for centrifugal force. As you spin the wire ring, the balls fly and stay up because of the force of spin. 
http://www.arvindguptatoys.com/toys/nuttycentrifuge.html","ring, experiment, force, balls, simple, spin, centrifugal, children, feel, fly, stay, abstract, comprehend, concepts, nuttycentrifuge.html, difficult, wire",1 MIN 32 SEC,BALL CENTRIFUGE - KANNADA - 20MB.wmv,downloads/BALL CENTRIFUGE - KANNADA - 20MB.wmv.mp4
712,KANNADA - BALL CENTRIFUGE - 26 JUNE 2010 -,2,Water and surfaces,http://www.youtube.com/watch?v=nDdgQXYO6gM,"It is difficult for children to comprehend the abstract concepts like Centrifugal Force. This simple experiment will give children a ""feel"" for centrifugal force. As you spin the wire ring, the balls fly and stay up because of the force of spin. 
http://www.arvindguptatoys.com/toys/nuttycentrifuge.html","ring, experiment, force, balls, simple, spin, centrifugal, children, feel, fly, stay, abstract, comprehend, concepts, nuttycentrifuge.html, difficult, wire",1 MIN 32 SEC,BALL CENTRIFUGE - KANNADA - 20MB.wmv,downloads/BALL CENTRIFUGE - KANNADA - 20MB.wmv.mp4
713,KANNADA - STRAW SWIVEL - 26 JUNE 2010 -,1,Spinning and moving objects,http://www.youtube.com/watch?v=E8L8CBA3bZQ,"This Straw Swivel can be made in less than a minute. You will need two bent straws -- one thin and the other fat and a bit of tape. As you blow through one straw the other straw will spin and rotate to your great joy. 
http://www.arvindguptatoys.com/toys/strawswivel.html ","spin, straw, tape, straws, rotate, blow, fat, bit, thin, bent, joy, minute, strawswivel.html, swivel",1 MIN 16 SEC,STRAW SWIVEL - KANNADA - 16MB.wmv,downloads/STRAW SWIVEL - KANNADA - 16MB.wmv.mp4
714,KANNADA - CD - GYRO - 11 JULY 2010 -,1,Spinning and moving objects,http://www.youtube.com/watch?v=5cQB-Ucb8W4,MAKE A CYROSCOPE FROM AN OLD CD !,"cd, cyroscope",1 MIN 27 SEC,CD GYROSCOPE - KANNADA - 20 MB.wmv,downloads/CD GYROSCOPE - KANNADA - 20 MB.wmv.mp4
715,KANNADA - PAPER CLIP SPINNER - 22 AUG 2010 -,10,Air and sound,http://www.youtube.com/watch?v=uH6fQYNUEuw,"The Paper Clip Spinner is a simple spinner. Open a plastic coated clip and shape it in the form of a top. It will have a circular girth with the two vertical ends in the centre. One end will become the stem to hold and twirl. The other end will form the pivot. Spin the top and it will keep whirling on the table for a very long time. 
http://www.arvindguptatoys.com/toys/paperclipspinner.html ","plastic, top, paper, simple, hold, time, clip, form, shape, table, circular, stem, vertical, girth, spinner, pivot, centre, coated, whirling, paperclipspinner.html, spin, twirl",59 SEC,PAPER CLIP SPINNER - KANNADA - 11MB.wmv,downloads/PAPER CLIP SPINNER - KANNADA - 11MB.wmv.mp4
716,KANNADA - SYRINGE AIR FAN - 26 JAN 2011 -,1,Spinning and moving objects,http://www.youtube.com/watch?v=5_iA1WOtm8I,"The fan is made by cutting 12-petal from a plastic bottle. They are then twisted and turned into fan blade. This fan is mounted on a cycle spoke. The fan and spoke assembly is placed inside a syringe barrel. When placed under a ceiling fan the bottle fan will spin very freely. 
http://www.arvindguptatoys.com/toys/Syringeairfan.html ","fan, spin, spoke, ceiling, plastic, cycle, mounted, twisted, assembly, freely, petal, inside, blade, cutting, barrel, syringeairfan.html, bottle, syringe",1 MIN 48 SEC,SYRINGE AIR FAN - KANNADA - 23MB,downloads/SYRINGE AIR FAN - KANNADA - 23MB.mp4
